시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로 47,경상북도 구미시 고아읍 문성리 1799,문성로-10,01,N,N,36.15311608,128.3476931,4,6,12.3,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로 47,경상북도 구미시 고아읍 문성리 1799,문성로-11,01,N,N,36.15320483,128.3478915,4,6,12.4,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로1길,경상북도 구미시 고아읍 문성로 31,경상북도 구미시 고아읍 문성리 1805,동평로1길-2,01,N,N,36.15382214,128.3462334,2,4,6.5,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로4길,경상북도 구미시 고아읍 문성로4길 3,경상북도 구미시 고아읍 문성리 1799,문성로4길-1,01,N,N,36.1541766,128.3480051,2,4,7.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로4길 3,경상북도 구미시 고아읍 문성리 1799,문성로-12,01,N,N,36.15425825,128.3481248,4,6,11.8,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로4길 3,경상북도 구미시 고아읍 문성리 1799,문성로-13,01,N,N,36.15405484,128.3480869,4,6.1,11.9,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로5길,경상북도 구미시 고아읍 문성로 46-33,경상북도 구미시 고아읍 문성리 1799,문성로5길-1,01,N,N,36.1544831,128.3482833,2,4,10.1,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 문성로5길 14,경상북도 구미시 고아읍 문성리 1807,동평로-4,01,N,N,36.15435529,128.3496439,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 66,경상북도 구미시 고아읍 문성리 1807,동평로-5,01,N,N,36.15470016,128.3497187,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 63,경상북도 구미시 고아읍 문성리 1798,동평로-6,01,N,N,36.15479241,128.3499036,5,14.8,15.4,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 63,경상북도 구미시 고아읍 문성리 1806,동평로-7,01,N,N,36.15493125,128.3497687,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 59,경상북도 구미시 고아읍 문성리 1798,동평로-8,01,N,N,36.15483742,128.349581,5,5.7,15.5,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 74-5,경상북도 구미시 고아읍 문성리 1049-4,동평로-9,01,N,N,36.15440208,128.3515605,6,8,28.7,Y,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 75,경상북도 구미시 고아읍 문성리 1798,동평로-10,01,N,N,36.15458773,128.3513287,5,6,15.4,Y,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 74-5,경상북도 구미시 고아읍 문성리 1807,동평로-11,01,N,N,36.15451118,128.3509981,2,4,5.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로 72,경상북도 구미시 고아읍 문성리 1799,문성로-14,01,N,N,36.15487883,128.348264,4,6,13.1,Y,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 59,경상북도 구미시 고아읍 문성리 1806,동평로-12,01,N,N,36.15524535,128.3498366,2,4,6.5,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 문성로 72,경상북도 구미시 고아읍 문성리 1798,동평로-13,01,N,N,36.15499379,128.3484965,5,6,14.3,Y,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 75,경상북도 구미시 고아읍 문성리 1806,동평로-14,01,N,N,36.15475144,128.3510497,2,4,5.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 문성로 71,경상북도 구미시 고아읍 문성리 1798,동평로-15,01,N,N,36.15504934,128.3481255,4,6,14.9,Y,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로 72,경상북도 구미시 고아읍 문성리 1798,문성로-15,01,N,N,36.15517578,128.3483191,5,6,16,Y,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로2길,경상북도 구미시 고아읍 동평로 34,경상북도 구미시 고아읍 문성리 1799,문성로2길-1,01,N,N,36.15520152,128.3464642,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로7길,경상북도 구미시 고아읍 동평로7길 3,경상북도 구미시 고아읍 문성리 1799,동평로7길-1,01,N,N,36.15516096,128.3479134,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로4길 6,경상북도 구미시 고아읍 문성리 1799,동평로-16,01,N,N,36.15542167,128.3455192,4,6,13.07,Y,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,둥평로,경상북도 구미시 고아읍 동평로 35,경상북도 구미시 고아읍 문성리 1799,둥평로-1,01,N,N,36.15517026,128.3472513,4,6,11.77,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로3길,경상북도 구미시 고아읍 동평로7길 3,경상북도 구미시 고아읍 문성리 1799,문성로3길-2,01,N,N,36.15502527,128.3476865,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로6길,경상북도 구미시 고아읍 동평로 35,경상북도 구미시 고아읍 문성리 1799,동평로6길-1,01,N,N,36.15524325,128.3473897,2,4,7.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로2길,경상북도 구미시 고아읍 문성로1길 14-1,경상북도 구미시 고아읍 문성리 1799,동평로2길-1,01,N,N,36.15495053,128.3453595,2,3.9,7.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 34,경상북도 구미시 고아읍 문성리 1799,동평로-17,01,N,N,36.15529767,128.3463626,4,6,11.73,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로 35,경상북도 구미시 고아읍 문성리 1799,동평로-18,01,N,N,36.15531907,128.3468646,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로,경상북도 구미시 고아읍 동평로4길 6,경상북도 구미시 고아읍 문성리 1799,동평로-19,01,N,N,36.15531786,128.3453418,4,6,11.85,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로4길,경상북도 구미시 고아읍 동평로7길 14,경상북도 구미시 고아읍 문성리 1801,동평로4길-1,01,N,N,36.15637504,128.3484441,2,4,7.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 문성로 72,경상북도 구미시 고아읍 문성리 1806,문성로-16,01,N,N,36.15549033,128.3485502,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로,경상북도 구미시 고아읍 동평로7길 14,경상북도 구미시 고아읍 문성리 1798,문성로-17,01,N,N,36.15624224,128.3485634,5,6,15.4,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로7길,경상북도 구미시 고아읍 동평로7길 14,경상북도 구미시 고아읍 문성리 1801,동평로7길-2,01,N,N,36.15646473,128.348198,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로6길,경상북도 구미시 고아읍 동평로6길 20,경상북도 구미시 고아읍 문성리 1801,동평로6길-2,01,N,N,36.15653973,128.3476721,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로4길,경상북도 구미시 고아읍 동평로5길 19,경상북도 구미시 고아읍 문성리 1801,동평로4길-2,01,N,N,36.15654302,128.3472558,2,4,5.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로4길,경상북도 구미시 고아읍 동평로6길 20,경상북도 구미시 고아읍 문성리 1801,동평로4길-3,01,N,N,36.1565022,128.3475409,2,4,5.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동평로4길,경상북도 구미시 고아읍 동평로5길 19,경상북도 구미시 고아읍 문성리 1801,동평로4길-4,01,N,N,36.15661514,128.347147,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로,경상북도 구미시 야은로 435-4,경상북도 구미시 도량동 558-7,야은로-17,01,N,N,36.13643109,128.3304611,1,3.7,5.2,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,문성로6길,경상북도 구미시 고아읍 문성로6길 2,경상북도 구미시 고아읍 문성리 1798,문성로6길-1,01,N,N,36.15758416,128.3488544,2,6,15.4,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,가들로,경상북도 구미시 고아읍 동평로5길 19,경상북도 구미시 고아읍 문성리 1800,가들로-1,01,N,N,36.15667913,128.3466883,2,4,7.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부곡길 62-17,경상북도 구미시 부곡동 산 29-5,부봉로-1,01,N,N,36.15206318,128.2959278,1,4,5.1,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부곡길,경상북도 구미시 부곡길 62-17,경상북도 구미시 부곡동 산 29-5,부곡길-1,01,N,N,36.15224957,128.2959679,1,4,6.2,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부봉로 77,경상북도 구미시 부곡동 603-1,부봉로-2,01,N,N,36.15223011,128.2974533,1,4,5,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부봉로 77,경상북도 구미시 부곡동 282-2,부봉로-3,01,N,N,36.15214378,128.2972714,4,8,13.1,N,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부곡길 62-17,경상북도 구미시 부곡동 313-14,부봉로-4,01,N,N,36.15215409,128.2960462,4,6,13.6,Y,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 봉곡남로 2-17,경상북도 구미시 봉곡동 759,부봉로-5,01,N,N,36.15219309,128.3007855,1,4,6.2,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부봉로 77,경상북도 구미시 부곡동 603-1,부봉로-6,01,N,N,36.15204852,128.2973733,1,4,2.7,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부곡길 46-61,경상북도 구미시 봉곡동 342-1,부봉로-7,01,N,N,36.15210948,128.3003019,4,8,13.1,Y,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 부곡길 46-61,경상북도 구미시 부곡동 603-1,부봉로-8,01,N,N,36.1520139,128.3004517,1,4,8.5,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 봉곡남로 2-20,경상북도 구미시 부곡동 252-1,부봉로-9,01,N,N,36.15199353,128.302344,1,4,7.4,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선기로,경상북도 구미시 선기로 205,경상북도 구미시 선기동 747-194,선기로-2,01,N,N,36.13258844,128.3025458,1,3.1,10.4,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 2-20,경상북도 구미시 부곡동 600,봉곡남로-17,01,N,N,36.15217007,128.3026542,1,4,5.1,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 9,경상북도 구미시 봉곡동 571,봉곡남로-18,01,N,N,36.1517279,128.304247,4,8.1,15.9,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 봉곡남로 2,경상북도 구미시 부곡동 2-2,부봉로-10,01,N,N,36.15199592,128.3033053,4,7.7,13.1,N,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 1,경상북도 구미시 봉곡동 571,봉곡남로-19,01,N,N,36.1521272,128.3035108,1,3,11.9,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,단계서4길,경상북도 구미시 선산읍 단계서4길 12,경상북도 구미시 선산읍 노상리 52-30,단계서4길-1,01,N,N,36.24614793,128.2957982,2,4,4.9,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,부봉로,경상북도 구미시 봉곡남로 2,경상북도 구미시 부곡동 산 17-3,부봉로-11,01,N,N,36.15194407,128.3030126,1,3.9,8.5,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선기로,경상북도 구미시 수점로 11,경상북도 구미시 선기동 747-122,선기로-3,01,N,N,36.13217229,128.3040448,1,3.4,6.7,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선주로11길,경상북도 구미시 선산읍 선주로11길 42,경상북도 구미시 선산읍 노상리 364-13,선주로11길-1,01,N,N,36.24717119,128.2957281,1,2,28.1,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선기로,경상북도 구미시 선기로 205,경상북도 구미시 선기동 747-136,선기로-4,01,N,N,36.13266811,128.3020829,1,3.6,20.3,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선주로11길,경상북도 구미시 선산읍 선주로11길 34,경상북도 구미시 선산읍 노상리 52-30,선주로11길-2,01,N,N,36.24665431,128.2957933,2,4,4.8,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선상서로14길,경상북도 구미시 선산읍 선상서로14길 16,경상북도 구미시 선산읍 이문리 629-1,선상서로14길-3,01,N,N,36.23959636,128.2920732,1,3,10.8,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선주로11길,경상북도 구미시 선산읍 단계서4길 18,경상북도 구미시 선산읍 노상리 52-30,선주로11길-3,01,N,N,36.24672862,128.2958467,1,1.9,7.1,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선주로,경상북도 구미시 선산읍 선주로 9,경상북도 구미시 선산읍 이문리 628-15,선주로-13,01,N,N,36.23877658,128.2928941,1,3,10.8,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동화길,경상북도 구미시 선산읍 조남로7길 24-1,경상북도 구미시 선산읍 화조리 549-3,동화길-4,01,N,N,36.23904655,128.3086296,2,6,7,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동화길,경상북도 구미시 선산읍 조남로 83-17,경상북도 구미시 선산읍 화조리 580,동화길-5,01,N,N,36.23812797,128.3115708,1,3,8.9,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동화길,경상북도 구미시 선산읍 조남로11길 17,경상북도 구미시 선산읍 화조리 580-1,동화길-6,01,N,N,36.23821208,128.3135019,2,6,7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,동화길,경상북도 구미시 선산읍 조남로 83-17,경상북도 구미시 선산읍 화조리 580,동화길-7,01,N,N,36.23802385,128.3115829,1,2.8,5.2,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,조남로11길,경상북도 구미시 선산읍 조남로11길 17,경상북도 구미시 선산읍 화조리 240-4,조남로11길-1,01,N,N,36.23822699,128.3137298,2,6,5.8,N,,,,,N,Y,Y,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,조남로11길,경상북도 구미시 선산읍 조남로11길 17,경상북도 구미시 선산읍 화조리 580-1,조남로11길-2,01,N,N,36.23816869,128.3136254,1,2.9,7.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,조남로11길,경상북도 구미시 선산읍 조남로11길 17,경상북도 구미시 선산읍 화조리 580-1,조남로11길-3,01,N,N,36.23827296,128.3136003,1,2.8,6.4,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오로3길,경상북도 구미시 고아읍 오로3길 21,경상북도 구미시 고아읍 오로리 749-3,오로3길-1,01,N,N,36.21595792,128.3154247,2,4,7.3,N,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오로1길,경상북도 구미시 고아읍 오로3길 31-9,경상북도 구미시 고아읍 오로리 341-15,오로1길-1,01,N,N,36.21506895,128.3163093,2,4,7.3,N,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오로1길,경상북도 구미시 고아읍 포아로 1067-12,경상북도 구미시 고아읍 오로리 129-1,오로1길-2,01,N,N,36.2144339,128.3169457,2,4,7.1,N,,,,,N,N,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오로1길,경상북도 구미시 고아읍 포아로 1071,경상북도 구미시 고아읍 오로리 161-3,오로1길-3,01,N,N,36.21359222,128.3177767,2,4,7.3,N,,,,,N,Y,N,Y,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,이례북길,경상북도 구미시 고아읍 선산대로 961,경상북도 구미시 고아읍 이례리 707,이례북길-2,01,N,N,36.20868313,128.3290777,2,3,10,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,이례로,경상북도 구미시 고아읍 이례로 115-43,경상북도 구미시 고아읍 이례리 213,이례로-7,01,N,N,36.2075553,128.3306427,2,2,11.2,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,신시로,경상북도 구미시 신시로22길 3-9,경상북도 구미시 송정동 20-5,신시로-1,01,N,N,36.12013667,128.3383861,2,4,11.2,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박정희로,경상북도 구미시 박정희로 252,경상북도 구미시 사곡동 422-132,박정희로-19,01,N,N,36.10128757,128.3552932,2,2.2,17.2,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,구미대로,경상북도 구미시 구미대로 198,경상북도 구미시 광평동 산 33-9,구미대로-3,01,N,N,36.10446665,128.363061,2,4,10,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박정희로,경상북도 구미시 박정희로 98-13,경상북도 구미시 상모동 515-40,박정희로-20,01,N,N,36.08804761,128.351544,2,1.9,13.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박정희로,경상북도 구미시 박정희로 90-19,경상북도 구미시 상모동 273-8,박정희로-21,01,N,N,36.08742529,128.3521077,2,2,11.3,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 19,경상북도 구미시 오태동 606-4,오태길-1,01,N,N,36.07352703,128.3523667,2,2,13.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,금오대로,경상북도 구미시 오태길 6,경상북도 구미시 오태동 632-2,금오대로-11,01,N,N,36.07326781,128.3507781,2,4.3,44.7,N,,,,,Y,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 6,경상북도 구미시 오태동 633-2,오태길-2,01,N,N,36.07346202,128.3512477,1,2,23.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 25,경상북도 구미시 오태동 604-1,오태길-3,01,N,N,36.0734215,128.3536121,1,2,13.6,N,,,,,N,Y,N,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 6,경상북도 구미시 오태동 633-2,오태길-4,01,N,N,36.07338113,128.3513967,1,2,14.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 26,경상북도 구미시 오태동 산 94-12,오태길-5,01,N,N,36.07319614,128.3542664,2,4,7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 19,경상북도 구미시 오태동 606-2,오태길-6,01,N,N,36.07346402,128.352751,1,1.9,10.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 25,경상북도 구미시 오태동 715,오태길-7,01,N,N,36.0733268,128.3535122,1,1.9,6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 25,경상북도 구미시 오태동 607-2,오태길-8,01,N,N,36.07347553,128.3531678,1,1.9,4.8,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태1길,경상북도 구미시 오태길 26,경상북도 구미시 오태동 산 94-12,오태1길-3,01,N,N,36.07321443,128.3545932,2,4.1,18,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 52-4,경상북도 구미시 오태동 593-9,오태길-9,01,N,N,36.0728241,128.3554874,3,4,9.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 52-4,경상북도 구미시 오태동 715,오태길-10,01,N,N,36.0727467,128.355624,1,2,7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 52-4,경상북도 구미시 오태동 산 94-14,오태길-11,01,N,N,36.0728158,128.3550508,1,2,4.6,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 56,경상북도 구미시 오태동 592-6,오태길-12,01,N,N,36.07266092,128.3561382,1,2,3.7,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 52-4,경상북도 구미시 오태동 715,오태길-13,01,N,N,36.07287107,128.3557484,1,2,6.9,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 56,경상북도 구미시 오태동 715,오태길-14,01,N,N,36.07246285,128.3565986,1,2,4.8,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 83,경상북도 구미시 오태동 384-2,오태길-15,01,N,N,36.07230437,128.3587184,1,4,11.5,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 83,경상북도 구미시 오태동 385-2,오태길-16,01,N,N,36.07214276,128.3590697,1,2.2,3.7,N,,,,,Y,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 100-28,경상북도 구미시 오태동 535-10,오태길-17,01,N,N,36.07223308,128.3578278,1,2,14.8,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 76,경상북도 구미시 오태동 733-51,오태길-18,01,N,N,36.07223265,128.3581159,1,2,10.3,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 86,경상북도 구미시 오태동 383-2,오태길-19,01,N,N,36.07207988,128.3591577,1,2,1.4,N,,,,,Y,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 106,경상북도 구미시 오태동 산 13-6,오태길-20,01,N,N,36.07131047,128.3604887,1,2,8.1,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 86,경상북도 구미시 오태동 383-4,오태길-21,01,N,N,36.07193503,128.3591414,1,2,4.8,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 83,경상북도 구미시 오태동 384-7,오태길-22,01,N,N,36.07220095,128.3588402,1,4,7.1,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 85,경상북도 구미시 오태동 706,오태길-23,01,N,N,36.07182974,128.3595457,1,2,1.5,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,오태길,경상북도 구미시 오태길 85,경상북도 구미시 오태동 706,오태길-24,01,N,N,36.07196817,128.359302,1,2,2.2,N,,,,,N,Y,Y,N,경상북도 구미시청,054-480-6114,2026-02-28
