시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-48,경상북도 구미시 산동읍 신당리 1306,36.1451494117,128.429887047,2,2,Y,첨단기업5로-80,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-48,경상북도 구미시 산동읍 신당리 1306,36.1451494117,128.429887047,3,2,Y,첨단기업5로-81,1,3,3,녹색+황색+적색,82+3+47,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,3,2,Y,첨단기업5로-82,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,2,2,Y,첨단기업5로-83,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.14707917,128.4308616,3,2,Y,첨단기업5로-84,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.14707917,128.4308616,2,2,Y,첨단기업5로-85,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,3,2,Y,첨단기업5로-86,1,4,3,녹색/녹색좌회전+황색+적색,29+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,2,2,Y,첨단기업5로-87,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-88,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-89,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-90,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.14707917,128.4308616,3,2,Y,첨단기업5로-91,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.14707917,128.4308616,2,2,Y,첨단기업5로-92,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,3,2,Y,첨단기업5로-93,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 10-6,경상북도 구미시 산동읍 신당리 1300,36.1470791736,128.4308616359,2,2,Y,첨단기업5로-94,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-95,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-96,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-97,1,4,5,녹색+황색+녹색좌회전+황색+적색,87+3+26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-98,1,4,4,녹색+녹색/녹색좌회전+황색+적색,104+15+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-99,1,4,4,녹색+녹색/녹색좌회전+황색+적색,63+25+3+68,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-100,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-101,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-102,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,3,2,Y,첨단기업5로-103,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-104,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-105,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-106,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 78-4,경상북도 구미시 산동읍 신당리 1326,36.1474634455,128.4387081592,2,2,Y,첨단기업5로-107,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 139-20,경상북도 구미시 산동읍 신당리 1285,36.1482909,128.4475833,2,2,Y,첨단기업5로-108,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 139-20,경상북도 구미시 산동읍 신당리 1285,36.1482909,128.4475833,3,2,Y,첨단기업5로-109,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 139-20,경상북도 구미시 산동읍 신당리 1285,36.1482909,128.4475833,2,2,Y,첨단기업5로-110,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업5로,3,경상북도 구미시 산동읍 첨단기업5로 139-20,경상북도 구미시 산동읍 신당리 1285,36.1482909,128.4475833,3,2,Y,첨단기업5로-111,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-1,1,4,5,녹색+황색+녹색좌회전+황색+적색,52+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-2,1,4,4,녹색/녹색좌회전+녹색+황색+적색,27+30+3+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-3,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,2,경상북도 구미시 산동읍 첨단기업7로 17,경상북도 구미시 산동읍 신당리 1357,36.15156814,128.4343373,3,1,Y,첨단기업7로-4,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,1,경상북도 구미시 산동읍 첨단기업7로 17,경상북도 구미시 산동읍 신당리 1357,36.15156814,128.4343373,3,1,Y,첨단기업7로-5,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,3,2,Y,첨단기업7로-6,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,3,2,Y,첨단기업7로-7,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,2,2,Y,첨단기업7로-8,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,2,2,Y,첨단기업7로-9,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,3,2,Y,첨단기업7로-10,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,2,경상북도 구미시 산동읍 첨단기업7로 98-11,경상북도 구미시 산동읍 신당리 1252,36.1507810731,128.4437328283,2,2,Y,첨단기업7로-11,2,2,2,녹색+적색,17+122,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 103,경상북도 구미시 산동읍 신당리 1367,36.15182678,128.4438373,3,2,Y,첨단기업7로-12,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-13,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 103,경상북도 구미시 산동읍 신당리 1367,36.15182678,128.4438373,3,2,Y,첨단기업7로-14,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 103,경상북도 구미시 산동읍 신당리 1367,36.15182678,128.4438373,3,2,Y,첨단기업7로-15,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 103,경상북도 구미시 산동읍 신당리 1367,36.15182678,128.4438373,2,2,Y,첨단기업7로-16,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-17,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,2,2,Y,첨단기업7로-18,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-19,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-20,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,2,2,Y,첨단기업7로-21,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,2,2,Y,첨단기업7로-22,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-23,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,3,2,Y,첨단기업7로-24,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 122-29,경상북도 구미시 산동읍 신당리 1276,36.1496555209,128.4475907002,2,2,Y,첨단기업7로-25,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 50,경상북도 구미시 산동읍 신당리 1299,36.1498050147,128.4353256405,3,2,Y,첨단기업7로-26,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 50,경상북도 구미시 산동읍 신당리 1299,36.1498050147,128.4353256405,2,2,Y,첨단기업7로-27,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-28,1,4,3,녹색/녹색좌회전+황색+적색,26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-29,1,4,4,녹색+녹색/녹색좌회전+황색+적색,25+15+3+110,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-40,경상북도 구미시 산동읍 신당리 1235,36.14946537,128.4406314,2,2,Y,첨단기업7로-30,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 98-40,경상북도 구미시 산동읍 신당리 1235,36.14946537,128.4406314,2,2,Y,첨단기업7로-31,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-32,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-33,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-34,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-35,1,4,3,녹색/녹색좌회전+황색+적색,26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-36,1,4,5,녹색+황색+녹색좌회전+황색+적색,48+3+20+3+24,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-37,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,3,2,Y,첨단기업7로-38,1,3,3,녹색+황색+적색,82+3+47,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,2,2,Y,첨단기업7로-39,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,2,2,Y,첨단기업7로-40,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,2,2,Y,첨단기업7로-41,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,3,2,Y,첨단기업7로-42,1,4,3,녹색/녹색좌회전+황색+적색,26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,3,2,Y,첨단기업7로-43,1,3,3,녹색+황색+적색,45+3+47,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-44,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 77-21,경상북도 구미시 산동읍 신당리 1363,36.1525687451,128.4401169795,3,2,Y,첨단기업7로-45,1,4,5,녹색+황색+녹색좌회전+황색+적색,87+3+26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,2,2,Y,첨단기업7로-46,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,3,2,Y,첨단기업7로-47,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,25번,첨단기업7로,3,경상북도 구미시 산동읍 첨단기업7로 9,경상북도 구미시 산동읍 신당리 1356,36.1515516652,128.4336974968,3,2,Y,첨단기업7로-48,1,3,3,녹색+황색+적색,128+3+29,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
